2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.000000 0.500000
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.001000 0.500250
2.002000 0.500500
2.002000 0.500499
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.002000 0.500500
2.003000 0.500750
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.003000 0.500749
2.004000 0.500999
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.004000 0.500998
2.005000 0.501248
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.005000 0.501247
2.006000 0.501497
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.006000 0.501496
2.007000 0.501746
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.007000 0.501744
2.008000 0.501994
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
2.008000 0.501992
